,-0.0794,-0.0294,0.0206,0.0706,0.1206,0.1706
0.0250,7647143.0000,1155.9692,1155.9692,1155.9692,0.0000,0.0000
0.0750,7647143.0000,1155.9692,1155.9692,1155.9692,0.0000,0.0000
