,-0.0471,0.0029,0.0529,0.1029
0.0250,0.0000,7695.6025,0.0000,0.0000
0.0750,7762.2490,5424.4351,4073.4419,0.0000
0.1250,7762.2490,5424.4351,5424.4351,0.0000
