,-0.1456,-0.0956,-0.0456,0.0044,0.0544,0.1044,0.1544,0.2044
0.0250,0.0000,0.0000,2091.8740,2211.4260,2096.7100,0.0000,0.0000,0.0000
0.0750,1210.7554,316.3479,418.8565,472.2357,254.3366,2387.3721,2625.9429,2625.9429
0.1250,1210.7554,316.3479,418.8565,472.2357,254.3366,1996.4578,2625.9429,0.0000
