,-0.0632,-0.0132,0.0368,0.0868,0.1368
0.0250,0.0000,7762078.0000,6662638.5000,0.0000,0.0000
0.0750,7762078.0000,7762078.0000,7762078.0000,6662638.5000,0.0000
