,-0.0729,-0.0229,0.0271,0.0771,0.1271
0.0250,0.0000,115.6352,297.4326,0.0000,0.0000
0.0750,115.6352,164.4961,164.4961,213.0007,213.0007
0.1250,0.0000,164.4961,164.4961,213.0007,213.0007
