,-0.1359,-0.0859,-0.0359,0.0141,0.0641,0.1141,0.1641,0.2141
0.0250,0.0000,153025888.0000,149938960.0000,319378592.0000,310260480.0000,0.0000,0.0000,0.0000
0.0750,151422400.0000,150862192.0000,148075664.0000,319378592.0000,312466816.0000,140266384.0000,135513360.0000,135513360.0000
