,-0.0512,-0.0012,0.0488,0.0988,0.1488
0.0250,0.0000,6482392.5000,0.0000,0.0000,0.0000
0.0750,6482392.5000,6845377.0000,6845377.0000,0.0000,0.0000
0.1250,6845377.0000,6845377.0000,6845377.0000,6845377.0000,0.0000
