,-0.1319,-0.0819,-0.0319,0.0181,0.0681,0.1181,0.1681,0.2181
0.0250,0.0000,0.0000,136782304.0000,320782688.0000,155245664.0000,0.0000,0.0000,0.0000
0.0750,52191448.0000,4094253.2500,17461416.0000,79431136.0000,51618072.0000,103887928.0000,21798442.0000,0.0000
0.1250,52191448.0000,4094253.2500,17461416.0000,79431136.0000,51618072.0000,66359644.0000,21798442.0000,21798442.0000
