,-0.0766,-0.0266,0.0234,0.0734,0.1234,0.1734
0.0250,0.0000,18758508.0000,15663879.0000,0.0000,0.0000,0.0000
0.0750,3257812.5000,3660069.0000,3660069.0000,15663879.0000,0.0000,0.0000
0.1250,3257812.5000,3660069.0000,3660069.0000,3660069.0000,0.0000,0.0000
