,-0.0917,-0.0417,0.0083,0.0583,0.1083,0.1583
0.0250,0.0000,0.0000,242.3776,0.0000,0.0000,0.0000
0.0750,84.4970,84.4970,521.9614,480.1401,0.0000,0.0000
0.1250,84.4970,84.4970,480.1401,480.1401,380.1091,380.1091
