,-0.1400,-0.0900,-0.0400,0.0100,0.0600,0.1100,0.1600,0.2100
0.0250,0.0000,3666.1826,4049.2786,1969.0100,2006.5691,0.0000,0.0000,0.0000
0.0750,3044.1541,3666.1826,1851.7932,1909.4825,1949.7576,4359.2769,4359.2769,4359.2769
