,-0.0731,-0.0231,0.0269,0.0769,0.1269
0.0250,0.0000,9413858.0000,25533862.0000,0.0000,0.0000
0.0750,9413858.0000,14328089.0000,18333770.0000,25785494.0000,0.0000
0.1250,14328089.0000,18333770.0000,18333770.0000,25785494.0000,25785494.0000
