,-0.2290,-0.1790,-0.1290,-0.0790,-0.0290,0.0210,0.0710,0.1210,0.1710,0.2210,0.2710,0.3210
0.0250,0.0000,0.0000,0.0000,0.0000,89990680.0000,19808.2578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0750,0.0000,0.0000,6859.0879,95381568.0000,84357712.0000,10880.7754,7948.8120,112622920.0000,17363.8555,0.0000,0.0000,0.0000
0.1250,0.0000,0.0000,6859.0879,89990680.0000,12687.9678,10880.7754,7948.8120,109491824.0000,16092.3350,14646.4619,11839.1582,0.0000
0.1750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16092.3350,11839.1582,11839.1582,11839.1582
