,-0.0841,-0.0341,0.0159,0.0659,0.1159,0.1659
0.0250,0.0000,0.0000,85747992.0000,0.0000,0.0000,0.0000
0.0750,18016944.0000,18016944.0000,32004684.0000,26564060.0000,0.0000,0.0000
0.1250,18016944.0000,77497400.0000,26564060.0000,26564060.0000,35790432.0000,0.0000
