,-0.2395,-0.1895,-0.1395,-0.0895,-0.0395,0.0105,0.0605,0.1105,0.1605,0.2105,0.2605,0.3105
0.0250,0.0000,0.0000,0.0000,0.0000,131681256.0000,27405.8984,28955.7461,0.0000,0.0000,0.0000,0.0000,0.0000
0.0750,0.0000,15511.4043,13265.4941,39999864.0000,127036072.0000,17649.9844,13394.7422,151023232.0000,22578.0840,0.0000,0.0000,0.0000
0.1250,0.0000,0.0000,13265.4941,39999864.0000,39999864.0000,15566.2373,54433092.0000,54433092.0000,22578.0840,17716.2656,7386.1353,7386.1353
