,-0.0313,0.0187,0.0687,0.1187
0.0250,0.0000,0.0000,0.0000,0.0000
0.0750,5526.4072,28323258.0000,0.0000,0.0000
0.1250,1680.4866,1680.4866,0.0000,0.0000
0.1750,1680.4866,1680.4866,1680.4866,0.0000
