,-0.0580,-0.0080,0.0420,0.0920,0.1420
0.0250,0.0000,183.4558,0.0000,0.0000,0.0000
0.0750,185.1083,81.8376,81.8376,0.0000,0.0000
0.1250,185.1083,81.8376,81.8376,81.8376,0.0000
