,-0.0412,0.0088,0.0588,0.1088
0.0250,0.0000,15604577.0000,0.0000,0.0000
0.0750,15113908.0000,15892035.0000,0.0000,0.0000
0.1250,15113908.0000,15892035.0000,7751824.0000,0.0000
