,-0.0370,0.0130,0.0630,0.1130
0.0250,0.0000,18404228.0000,0.0000,0.0000
0.0750,18569426.0000,12389040.0000,0.0000,0.0000
0.1250,18569426.0000,12389040.0000,12389040.0000,0.0000
