,-0.0392,0.0108,0.0608,0.1108
0.0250,0.0000,34607316.0000,0.0000,0.0000
0.0750,5330.9941,5887.1831,0.0000,0.0000
0.1250,5330.9941,5887.1831,1862.5394,0.0000
