,-0.0402,0.0098,0.0598,0.1098
0.0250,0.0000,17106480.0000,0.0000,0.0000
0.0750,15758628.0000,17333884.0000,0.0000,0.0000
0.1250,15758628.0000,17333884.0000,10669613.0000,0.0000
