,-0.0939,-0.0439,0.0061,0.0561,0.1061,0.1561
0.0250,0.0000,3674.2808,3674.2808,0.0000,0.0000,0.0000
0.0750,769.4562,769.4562,21597772.0000,21597772.0000,3365.6594,3365.6594
0.1250,769.4562,769.4562,0.0000,3365.6594,3365.6594,3365.6594
