,-0.0686,-0.0186,0.0314,0.0814,0.1314
0.0250,0.0000,51962344.0000,0.0000,0.0000,0.0000
0.0750,5718095.0000,5718095.0000,24722084.0000,0.0000,0.0000
0.1250,14234672.0000,14234672.0000,14234672.0000,24722084.0000,0.0000
