,-0.0945,-0.0445,0.0055,0.0555,0.1055,0.1555
0.0250,0.0000,3665.7554,3665.7554,21565378.0000,0.0000,0.0000
0.0750,837.5709,837.5709,21565378.0000,21565378.0000,3508.1658,3508.1658
0.1250,837.5709,837.5709,0.0000,21565378.0000,3508.1658,3508.1658
