,-0.0638,-0.0138,0.0362,0.0862,0.1362
0.0250,0.0000,19379282.0000,0.0000,0.0000,0.0000
0.0750,4851.4443,4851.4443,7471.8013,0.0000,0.0000
0.1250,4851.4443,5701.5796,5701.5796,7471.8013,0.0000
