,-0.0682,-0.0182,0.0318,0.0818,0.1318
0.0250,0.0000,79751456.0000,0.0000,0.0000,0.0000
0.0750,13303.4766,13436.4238,9960.5059,0.0000,0.0000
0.1250,13535.7373,10929.4141,10929.4141,9960.5059,0.0000
0.1750,13535.7373,10929.4141,10929.4141,0.0000,0.0000
