,-0.0893,-0.0393,0.0107,0.0607,0.1107,0.1607
0.0250,0.0000,9917057.0000,9917057.0000,21803958.0000,0.0000,0.0000
0.0750,9917057.0000,9917057.0000,9917057.0000,9039231.0000,9039231.0000,9039231.0000
