,-0.0492,0.0008,0.0508,0.1008
0.0250,0.0000,57654444.0000,0.0000,0.0000
0.0750,26468448.0000,19635094.0000,19635094.0000,0.0000
0.1250,26468448.0000,21496846.0000,21496846.0000,0.0000
