,-0.0704,-0.0204,0.0296,0.0796,0.1296
0.0250,0.0000,1750.0475,1750.0475,0.0000,0.0000
0.0750,1750.0475,1750.0475,1750.0475,1114.9459,0.0000
0.1250,1750.0475,1750.0475,1750.0475,1750.0475,0.0000
