,-0.0812,-0.0312,0.0188,0.0688,0.1188,0.1688
0.0250,3739480.2500,8186602.0000,8186602.0000,8186602.0000,0.0000,0.0000
0.0750,3739480.2500,8186602.0000,8186602.0000,8186602.0000,0.0000,0.0000
