,-0.0275,0.0225,0.0725,0.1225
0.0250,0.0000,0.0000,0.0000,0.0000
0.0750,1541705.7500,1541705.7500,0.0000,0.0000
0.1250,1541705.7500,1541705.7500,0.0000,0.0000
0.1750,1541705.7500,1541705.7500,1541705.7500,0.0000
