,-0.0843,-0.0343,0.0157,0.0657,0.1157,0.1657
0.0250,0.0000,0.0000,526.8903,0.0000,0.0000,0.0000
0.0750,0.0000,409.7425,438.9398,1175.5549,0.0000,0.0000
0.1250,0.0000,382.8242,382.8242,1006.1276,1175.5549,0.0000
0.1750,0.0000,382.8242,382.8242,382.8242,1006.1276,0.0000
