,-0.1294,-0.0794,-0.0294,0.0206,0.0706,0.1206,0.1706,0.2206
0.0250,0.0000,0.0000,1270.1515,1383.9181,0.0000,0.0000,0.0000,0.0000
0.0750,1560.4786,322.2398,733.8610,196.2793,1628.2742,2339.8943,2038.2671,0.0000
0.1250,1224.5405,322.2398,576.6537,196.2793,1078.4072,1078.4072,2038.2671,2038.2671
