,-0.0496,0.0004,0.0504,0.1004
0.0250,0.0000,2290.5505,0.0000,0.0000
0.0750,2451.6074,2451.6074,2451.6074,0.0000
0.1250,2451.6074,2451.6074,2451.6074,2451.6074
