,-0.0952,-0.0452,0.0048,0.0548,0.1048,0.1548
0.0250,0.0000,116.0142,298.9509,298.9509,0.0000,0.0000
0.0750,116.0142,116.0142,298.9509,298.9509,274.2913,274.2913
