,-0.1378,-0.0878,-0.0378,0.0122,0.0622,0.1122,0.1622,0.2122
0.0250,0.0000,0.0000,160854560.0000,321354592.0000,352085888.0000,0.0000,0.0000,0.0000
0.0750,24612768.0000,24612768.0000,28748898.0000,89869832.0000,10263334.0000,11912237.0000,108539504.0000,0.0000
0.1250,24612768.0000,24612768.0000,28748898.0000,89869832.0000,10263334.0000,11912237.0000,108539504.0000,108539504.0000
