,-0.0662,-0.0162,0.0338,0.0838,0.1338
0.0250,0.0000,95.6763,0.0000,0.0000,0.0000
0.0750,95.6763,95.6763,217.3284,0.0000,0.0000
0.1250,217.3284,217.3284,217.3284,217.3284,0.0000
