,-0.0828,-0.0328,0.0172,0.0672,0.1172,0.1672
0.0250,0.0000,0.0000,11651.5059,0.0000,0.0000,0.0000
0.0750,0.0000,8495.2510,9397.3750,11780.1768,0.0000,0.0000
0.1250,2571.6951,2571.6951,2571.6951,9917.2480,0.0000,0.0000
0.1750,2571.6951,2571.6951,2571.6951,9917.2480,0.0000,0.0000
