,-0.1148,-0.0648,-0.0148,0.0352,0.0852,0.1352,0.1852
0.0250,0.0000,0.0000,634496384.0000,0.0000,0.0000,0.0000,0.0000
0.0750,0.0000,33764.2227,212866704.0000,76988.5547,118954.8672,0.0000,0.0000
0.1250,0.0000,212866704.0000,217249312.0000,49807.1758,55147.3008,116029.8047,0.0000
0.1750,0.0000,0.0000,0.0000,49807.1758,55147.3008,116029.8047,116029.8047
