,-0.0615,-0.0115,0.0385,0.0885,0.1385
0.0250,0.0000,6054626.5000,0.0000,0.0000,0.0000
0.0750,6054626.5000,6054626.5000,6054626.5000,3964082.2500,0.0000
0.1250,6054626.5000,6054626.5000,6054626.5000,6054626.5000,0.0000
