,-0.0304,0.0196,0.0696,0.1196
0.0250,0.0000,0.0000,0.0000,0.0000
0.0750,19411916.0000,9562759.0000,0.0000,0.0000
0.1250,19411916.0000,9562759.0000,9562759.0000,0.0000
