,-0.1017,-0.0517,-0.0017,0.0483,0.0983,0.1483,0.1983
0.0250,0.0000,0.0000,53804132.0000,0.0000,0.0000,0.0000,0.0000
0.0750,0.0000,53804132.0000,45221808.0000,865.0085,12320.0312,0.0000,0.0000
0.1250,0.0000,45221808.0000,865.0085,865.0085,12390.2080,12390.2080,0.0000
