,-0.0691,-0.0191,0.0309,0.0809,0.1309
0.0250,1735.1909,10181607.0000,10181607.0000,10181607.0000,0.0000
0.0750,1735.1909,10181607.0000,10181607.0000,0.0000,0.0000
