,-0.1050,-0.0550,-0.0050,0.0450,0.0950,0.1450,0.1950
0.0250,0.0000,0.0000,38703864.0000,0.0000,0.0000,0.0000,0.0000
0.0750,2410.1191,2410.1191,37667112.0000,37667112.0000,5953.8188,0.0000,0.0000
0.1250,2410.1191,2410.1191,37667112.0000,5953.8188,4678.4570,4678.4570,0.0000
