,-0.0479,0.0021,0.0521,0.1021
0.0250,0.0000,5278.6157,0.0000,0.0000
0.0750,4596.0615,5329.4155,3179.5254,0.0000
0.1250,4596.0615,5329.4155,5329.4155,3179.5254
