,-0.0546,-0.0046,0.0454,0.0954,0.1454
0.0250,0.0000,303.1022,0.0000,0.0000,0.0000
0.0750,201.4389,201.4389,670.6849,0.0000,0.0000
0.1250,519.0226,519.0226,519.0226,670.6849,0.0000
