,-0.0721,-0.0221,0.0279,0.0779,0.1279
0.0250,0.0000,167.8391,266.0771,0.0000,0.0000
0.0750,167.8391,204.0628,498.0164,498.0164,0.0000
0.1250,167.8391,204.0628,498.0164,498.0164,498.0164
