,-0.2317,-0.1817,-0.1317,-0.0817,-0.0317,0.0183,0.0683,0.1183,0.1683,0.2183,0.2683,0.3183
0.0250,0.0000,0.0000,0.0000,0.0000,90343360.0000,20072.1094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0750,0.0000,8515.5771,7202.9653,10402900.0000,86227296.0000,10934.9492,8642.2363,114040600.0000,17753.8242,0.0000,0.0000,0.0000
0.1250,0.0000,8515.5771,10402900.0000,10402900.0000,13060.3857,10934.9492,17515302.0000,17515302.0000,16550.6055,15157.6631,13511.0908,13511.0908
