,-0.0780,-0.0280,0.0220,0.0720,0.1220,0.1720
0.0250,0.0000,0.0000,288.7133,0.0000,0.0000,0.0000
0.0750,0.0000,59.2844,649.2514,649.2514,0.0000,0.0000
0.1250,59.2844,336.4025,336.4025,649.2514,657.5549,0.0000
0.1750,0.0000,336.4025,336.4025,336.4025,0.0000,0.0000
