,-0.0592,-0.0092,0.0408,0.0908,0.1408
0.0250,0.0000,7407.0845,0.0000,0.0000,0.0000
0.0750,7455.2974,5728.1313,4906.5654,0.0000,0.0000
0.1250,7455.2974,5728.1313,5728.1313,4906.5654,0.0000
