,-0.0877,-0.0377,0.0123,0.0623,0.1123,0.1623
0.0250,0.0000,0.0000,15000249.0000,0.0000,0.0000,0.0000
0.0750,15000249.0000,15000249.0000,2545.4827,2545.4827,0.0000,0.0000
0.1250,0.0000,0.0000,2545.4827,2545.4827,2545.4827,0.0000
