,-0.0444,0.0056,0.0556,0.1056
0.0250,0.0000,201.0743,0.0000,0.0000
0.0750,0.0000,204.2332,0.0000,0.0000
0.1250,222.8114,456.4655,456.4655,0.0000
0.1750,222.8114,222.8114,456.4655,0.0000
