,-0.2214,-0.1714,-0.1214,-0.0714,-0.0214,0.0286,0.0786,0.1286,0.1786,0.2286,0.2786
0.0250,0.0000,0.0000,0.0000,0.0000,14740.6436,16430.5312,0.0000,0.0000,0.0000,0.0000,0.0000
0.0750,0.0000,10663.0029,47663324.0000,36214000.0000,792.2574,13745.1748,71573088.0000,64745532.0000,0.0000,0.0000,0.0000
0.1250,0.0000,0.0000,47663324.0000,792.2574,792.2574,77869272.0000,71573088.0000,8209.6699,2225.9612,15803.4395,15803.4395
0.1750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64745532.0000,8209.6699,2225.9612,15803.4395,15803.4395
