,-0.0430,0.0070,0.0570,0.1070
0.0250,0.0000,5094.4707,0.0000,0.0000
0.0750,5237.6934,5237.6934,5094.4707,0.0000
0.1250,5237.6934,5237.6934,5237.6934,0.0000
