,-0.0684,-0.0184,0.0316,0.0816,0.1316
0.0250,0.0000,18096226.0000,0.0000,0.0000,0.0000
0.0750,18096226.0000,18096226.0000,8380356.0000,8380356.0000,0.0000
0.1250,0.0000,8380356.0000,8380356.0000,8380356.0000,8380356.0000
