,-0.0808,-0.0308,0.0192,0.0692,0.1192,0.1692
0.0250,8146185.5000,8146185.5000,8146185.5000,1372.5923,0.0000,0.0000
0.0750,0.0000,8146185.5000,8146185.5000,1372.5923,1372.5923,1372.5923
