,-0.0270,0.0230,0.0730,0.1230
0.0250,0.0000,0.0000,0.0000,0.0000
0.0750,10732870.0000,9168705.0000,0.0000,0.0000
0.1250,10732870.0000,10732870.0000,9168705.0000,0.0000
