,-0.0344,0.0156,0.0656,0.1156
0.0250,0.0000,18855670.0000,0.0000,0.0000
0.0750,3300.5251,3300.5251,0.0000,0.0000
0.1250,3300.5251,3300.5251,2789.4595,0.0000
