,-0.0650,-0.0150,0.0350,0.0850,0.1350
0.0250,0.0000,8865269.0000,0.0000,0.0000,0.0000
0.0750,8865269.0000,8865269.0000,9255703.0000,0.0000,0.0000
0.1250,8865269.0000,9255703.0000,9255703.0000,9255703.0000,0.0000
