,-0.1300,-0.0800,-0.0300,0.0200,0.0700,0.1200,0.1700,0.2200
0.0250,0.0000,0.0000,99954672.0000,240376752.0000,0.0000,0.0000,0.0000,0.0000
0.0750,63052120.0000,35589948.0000,15916731.0000,41597616.0000,65394088.0000,96266504.0000,95848384.0000,0.0000
0.1250,56251868.0000,15916731.0000,15916731.0000,41597616.0000,25307802.0000,25307802.0000,95848384.0000,95848384.0000
