,-0.1343,-0.0843,-0.0343,0.0157,0.0657,0.1157,0.1657,0.2157
0.0250,0.0000,0.0000,98264616.0000,201942784.0000,0.0000,0.0000,0.0000,0.0000
0.0750,62692912.0000,40504836.0000,18273286.0000,50431648.0000,67290832.0000,32212568.0000,99391072.0000,0.0000
0.1250,55840636.0000,18273286.0000,18273286.0000,50431648.0000,32212568.0000,32212568.0000,99391072.0000,99391072.0000
