,-0.0875,-0.0375,0.0125,0.0625,0.1125,0.1625
0.0250,0.0000,0.0000,33433672.0000,0.0000,0.0000,0.0000
0.0750,4309581.5000,33433672.0000,28931914.0000,28931914.0000,0.0000,0.0000
0.1250,4309581.5000,33433672.0000,28931914.0000,7733066.0000,7733066.0000,7733066.0000
