,-0.0683,-0.0183,0.0317,0.0817,0.1317
0.0250,0.0000,18017462.0000,0.0000,0.0000,0.0000
0.0750,18017462.0000,18017462.0000,8344366.0000,8344366.0000,0.0000
0.1250,0.0000,8344366.0000,8344366.0000,8344366.0000,8344366.0000
