,-0.0453,0.0047,0.0547,0.1047
0.0250,0.0000,23351418.0000,0.0000,0.0000
0.0750,23504960.0000,18014400.0000,15343706.0000,0.0000
0.1250,23504960.0000,18014400.0000,18014400.0000,0.0000
